LAT,LON,DATE,HOUR,SO2,NO2,RSPM,SPM,Precipitation,Specific Humidity,Relative Humidity,Surface Pressure,Wind Speed Min,Wind Speed Max,T Min,T Max,Pop,I No,Micro M,Medium M,Small M,Micro S,Medium S,Small S
9.96521,76.29201,30-12-2017,2,5.6,9.3,38,207,0,13.24,58.93,100.75,0.54,3.36,23,31,943239.1613,15,984,4,186,885,9,174
9.96521,76.29201,30-12-2017,3,4.4,4.5,30,89,0,13.24,58.93,100.75,0.54,3.36,23,31,943239.1613,15,984,4,186,885,9,174
9.96521,76.29201,30-12-2017,4,6.8,4.5,30,89,0,13.24,58.93,100.75,0.54,3.36,23,31,943239.1613,15,984,4,186,885,9,174
9.96521,76.29201,30-12-2017,5,6.8,4.5,30,91,0,13.24,58.93,100.75,0.54,3.36,23,31,943239.1613,15,984,4,186,885,9,174
9.96521,76.29201,30-12-2017,6,6.2,19.5,30,91,0,13.24,58.93,100.75,0.54,3.36,23,31,943239.1613,15,984,4,186,885,9,174
9.96521,76.29201,01-01-2018,1,6.2,17.9,68,112,0,14.88,64.97,100.59,0.58,2.32,23,32,943267.4585,18,811,3,117,959,6,164
9.96521,76.29201,01-01-2018,2,2,4.5,68,112,0,14.88,64.97,100.59,0.58,2.32,23,32,943267.4585,18,811,3,117,959,6,164
9.96521,76.29201,01-01-2018,3,8.1,4.5,48,67,0,14.88,64.97,100.59,0.58,2.32,23,32,943267.4585,18,811,3,117,959,6,164
9.96521,76.29201,01-01-2018,4,4.4,4.5,48,67,0,14.88,64.97,100.59,0.58,2.32,23,32,943267.4585,18,811,3,117,959,6,164
9.96521,76.29201,01-01-2018,5,2,4.5,95,113,0,14.88,64.97,100.59,0.58,2.32,23,32,943267.4585,18,811,3,117,959,6,164
9.96521,76.29201,01-01-2018,6,6.2,4.5,95,113,0,14.88,64.97,100.59,0.58,2.32,23,32,943267.4585,18,811,3,117,959,6,164
9.96521,76.29201,03-01-2018,1,8.7,4.5,87,141,0,16.02,70.63,100.69,0.61,2.95,23,32,943324.0554,18,811,3,117,959,6,164
9.96521,76.29201,03-01-2018,2,2,4.5,87,141,0,16.02,70.63,100.69,0.61,2.95,23,32,943324.0554,18,811,3,117,959,6,164
9.96521,76.29201,03-01-2018,3,2,4.5,52,196,0,16.02,70.63,100.69,0.61,2.95,23,32,943324.0554,18,811,3,117,959,6,164
9.96521,76.29201,03-01-2018,4,2,17.6,52,196,0,16.02,70.63,100.69,0.61,2.95,23,32,943324.0554,18,811,3,117,959,6,164
9.96521,76.29201,03-01-2018,5,2,4.5,75,96,0,16.02,70.63,100.69,0.61,2.95,23,32,943324.0554,18,811,3,117,959,6,164
9.96521,76.29201,03-01-2018,6,5.6,4.5,75,96,0,16.02,70.63,100.69,0.61,2.95,23,32,943324.0554,18,811,3,117,959,6,164
9.96521,76.29201,05-01-2018,1,8.1,25.9,70,148,0,15.21,67.41,100.67,0.06,3.16,24,31,943380.6557,18,811,3,117,959,6,164
9.96521,76.29201,05-01-2018,2,2,4.5,70,148,0,15.21,67.41,100.67,0.06,3.16,24,31,943380.6557,18,811,3,117,959,6,164
9.96521,76.29201,05-01-2018,3,2,4.5,61,131,0,15.21,67.41,100.67,0.06,3.16,24,31,943380.6557,18,811,3,117,959,6,164
9.96521,76.29201,05-01-2018,4,8.7,13.8,61,131,0,15.21,67.41,100.67,0.06,3.16,24,31,943380.6557,18,811,3,117,959,6,164
9.96521,76.29201,05-01-2018,5,2,4.5,79,121,0,15.21,67.41,100.67,0.06,3.16,24,31,943380.6557,18,811,3,117,959,6,164
9.96521,76.29201,05-01-2018,6,2,16.6,79,121,0,15.21,67.41,100.67,0.06,3.16,24,31,943380.6557,18,811,3,117,959,6,164
9.96521,76.29201,08-01-2018,1,5.6,4.5,108,190,0.05,14.17,64.73,100.74,0.26,2.88,24,31,943465.5625,18,811,3,117,959,6,164
9.96521,76.29201,08-01-2018,2,6.2,4.5,108,190,0.05,14.17,64.73,100.74,0.26,2.88,24,31,943465.5625,18,811,3,117,959,6,164
9.96521,76.29201,08-01-2018,3,8.7,4.5,83,203,0.05,14.17,64.73,100.74,0.26,2.88,24,31,943465.5625,18,811,3,117,959,6,164
9.96521,76.29201,08-01-2018,4,2,9.9,83,203,0.05,14.17,64.73,100.74,0.26,2.88,24,31,943465.5625,18,811,3,117,959,6,164
9.96521,76.29201,08-01-2018,5,2,4.5,87,152,0.05,14.17,64.73,100.74,0.26,2.88,24,31,943465.5625,18,811,3,117,959,6,164
9.96521,76.29201,08-01-2018,6,8.1,21.8,87,152,0.05,14.17,64.73,100.74,0.26,2.88,24,31,943465.5625,18,811,3,117,959,6,164
9.96521,76.29201,15-01-2018,1,2,23.2,74,146,0,13.98,62.31,100.78,1.04,3.68,24,32,943663.7081,18,811,3,117,959,6,164
9.96521,76.29201,15-01-2018,2,11.3,4.5,74,146,0,13.98,62.31,100.78,1.04,3.68,24,32,943663.7081,18,811,3,117,959,6,164
9.96521,76.29201,15-01-2018,3,2,4.5,80,211,0,13.98,62.31,100.78,1.04,3.68,24,32,943663.7081,18,811,3,117,959,6,164
9.96521,76.29201,15-01-2018,4,5.1,14.9,80,211,0,13.98,62.31,100.78,1.04,3.68,24,32,943663.7081,18,811,3,117,959,6,164
9.96521,76.29201,15-01-2018,5,5.6,4.5,113,152,0,13.98,62.31,100.78,1.04,3.68,24,32,943663.7081,18,811,3,117,959,6,164
9.96521,76.29201,15-01-2018,6,7.3,16.6,113,152,0,13.98,62.31,100.78,1.04,3.68,24,32,943663.7081,18,811,3,117,959,6,164
9.96521,76.29201,17-01-2018,1,6.2,16.3,106,190,0,16.25,71,100.76,0.74,3.57,23,32,943720.3287,18,811,3,117,959,6,164
9.96521,76.29201,17-01-2018,2,2,4.5,106,190,0,16.25,71,100.76,0.74,3.57,23,32,943720.3287,18,811,3,117,959,6,164
9.96521,76.29201,17-01-2018,3,2,4.5,72,159,0,16.25,71,100.76,0.74,3.57,23,32,943720.3287,18,811,3,117,959,6,164
9.96521,76.29201,17-01-2018,4,2,12,72,159,0,16.25,71,100.76,0.74,3.57,23,32,943720.3287,18,811,3,117,959,6,164
9.96521,76.29201,17-01-2018,5,5.1,4.5,30,84,0,16.25,71,100.76,0.74,3.57,23,32,943720.3287,18,811,3,117,959,6,164
9.96521,76.29201,17-01-2018,6,7.3,4.5,30,84,0,16.25,71,100.76,0.74,3.57,23,32,943720.3287,18,811,3,117,959,6,164
9.96521,76.29201,22-01-2018,1,2,26.4,121,187,0,14.85,66.52,100.66,0.5,3.65,23,32,943861.8953,18,811,3,117,959,6,164
9.96521,76.29201,22-01-2018,2,2,4.5,121,187,0,14.85,66.52,100.66,0.5,3.65,23,32,943861.8953,18,811,3,117,959,6,164
9.96521,76.29201,22-01-2018,3,5.1,4.5,104,209,0,14.85,66.52,100.66,0.5,3.65,23,32,943861.8953,18,811,3,117,959,6,164
9.96521,76.29201,22-01-2018,4,2,41.8,104,209,0,14.85,66.52,100.66,0.5,3.65,23,32,943861.8953,18,811,3,117,959,6,164
9.96521,76.29201,22-01-2018,5,2,4.5,114,152,0,14.85,66.52,100.66,0.5,3.65,23,32,943861.8953,18,811,3,117,959,6,164
9.96521,76.29201,22-01-2018,6,5.1,34.1,114,152,0,14.85,66.52,100.66,0.5,3.65,23,32,943861.8953,18,811,3,117,959,6,164
9.96521,76.29201,24-01-2018,1,2,4.5,121,186,0.02,16.28,71.26,100.56,0.96,4.1,24,32,943918.5278,18,811,3,117,959,6,164
9.96521,76.29201,24-01-2018,2,2,4.5,121,186,0.02,16.28,71.26,100.56,0.96,4.1,24,32,943918.5278,18,811,3,117,959,6,164
9.96521,76.29201,24-01-2018,3,2,4.5,51,117,0.02,16.28,71.26,100.56,0.96,4.1,24,32,943918.5278,18,811,3,117,959,6,164
9.96521,76.29201,24-01-2018,4,2,4.5,51,117,0.02,16.28,71.26,100.56,0.96,4.1,24,32,943918.5278,18,811,3,117,959,6,164
9.96521,76.29201,24-01-2018,5,2,4.5,43,71,0.02,16.28,71.26,100.56,0.96,4.1,24,32,943918.5278,18,811,3,117,959,6,164
9.96521,76.29201,24-01-2018,6,5.1,4.5,43,71,0.02,16.28,71.26,100.56,0.96,4.1,24,32,943918.5278,18,811,3,117,959,6,164
9.96521,76.29201,29-01-2018,1,6.2,33.5,104,186,0.05,15.13,64.81,100.73,0.35,3.93,23,31,944060.1241,18,811,3,117,959,6,164
9.96521,76.29201,29-01-2018,2,2,4.5,104,186,0.05,15.13,64.81,100.73,0.35,3.93,23,31,944060.1241,18,811,3,117,959,6,164
9.96521,76.29201,29-01-2018,3,2,4.5,73,125,0.05,15.13,64.81,100.73,0.35,3.93,23,31,944060.1241,18,811,3,117,959,6,164
9.96521,76.29201,29-01-2018,4,2,20.9,73,125,0.05,15.13,64.81,100.73,0.35,3.93,23,31,944060.1241,18,811,3,117,959,6,164
9.96521,76.29201,29-01-2018,5,5.1,4.5,52,80,0.05,15.13,64.81,100.73,0.35,3.93,23,31,944060.1241,18,811,3,117,959,6,164
9.96521,76.29201,29-01-2018,6,2,4.5,52,80,0.05,15.13,64.81,100.73,0.35,3.93,23,31,944060.1241,18,811,3,117,959,6,164
9.96521,76.29201,01-02-2018,1,6.2,21.8,114,185,0,12.87,54.25,100.8,0.26,4.2,23,32,944116.7686,18,811,3,117,959,6,164
9.96521,76.29201,01-02-2018,2,7.9,4.5,114,185,0,12.87,54.25,100.8,0.26,4.2,23,32,944116.7686,18,811,3,117,959,6,164
9.96521,76.29201,01-02-2018,3,5.1,4.5,88,166,0,12.87,54.25,100.8,0.26,4.2,23,32,944116.7686,18,811,3,117,959,6,164
9.96521,76.29201,01-02-2018,4,5.6,32.1,88,166,0,12.87,54.25,100.8,0.26,4.2,23,32,944116.7686,18,811,3,117,959,6,164
9.96521,76.29201,01-02-2018,5,2,4.5,69,95,0,12.87,54.25,100.8,0.26,4.2,23,32,944116.7686,18,811,3,117,959,6,164
9.96521,76.29201,01-02-2018,6,2,4.5,69,95,0,12.87,54.25,100.8,0.26,4.2,23,32,944116.7686,18,811,3,117,959,6,164
9.96521,76.29201,03-02-2018,1,2,4.5,104,214,0,12.85,53.61,100.7,0.47,2.91,22,32,944173.4164,18,811,3,117,959,6,164
9.96521,76.29201,03-02-2018,2,5.1,4.5,104,214,0,12.85,53.61,100.7,0.47,2.91,22,32,944173.4164,18,811,3,117,959,6,164
9.96521,76.29201,03-02-2018,3,2,4.5,81,208,0,12.85,53.61,100.7,0.47,2.91,22,32,944173.4164,18,811,3,117,959,6,164
9.96521,76.29201,03-02-2018,4,7.3,30.7,81,208,0,12.85,53.61,100.7,0.47,2.91,22,32,944173.4164,18,811,3,117,959,6,164
9.96521,76.29201,03-02-2018,5,2,4.5,64,112,0,12.85,53.61,100.7,0.47,2.91,22,32,944173.4164,18,811,3,117,959,6,164
9.96521,76.29201,03-02-2018,6,2,34.7,64,112,0,12.85,53.61,100.7,0.47,2.91,22,32,944173.4164,18,811,3,117,959,6,164
9.96521,76.29201,05-02-2018,1,7.9,13.5,95,102,0.03,14.01,58.33,100.85,1.26,4.47,21,32,944230.0677,18,811,3,117,959,6,164
9.96521,76.29201,05-02-2018,2,2,4.5,95,102,0.03,14.01,58.33,100.85,1.26,4.47,21,32,944230.0677,18,811,3,117,959,6,164
9.96521,76.29201,05-02-2018,3,5.6,4.5,77,151,0.03,14.01,58.33,100.85,1.26,4.47,21,32,944230.0677,18,811,3,117,959,6,164
9.96521,76.29201,05-02-2018,4,2,22.9,77,151,0.03,14.01,58.33,100.85,1.26,4.47,21,32,944230.0677,18,811,3,117,959,6,164
9.96521,76.29201,05-02-2018,5,2,4.5,85,129,0.03,14.01,58.33,100.85,1.26,4.47,21,32,944230.0677,18,811,3,117,959,6,164
9.96521,76.29201,05-02-2018,6,6.8,30.1,85,129,0.03,14.01,58.33,100.85,1.26,4.47,21,32,944230.0677,18,811,3,117,959,6,164
9.96521,76.29201,07-02-2018,1,5.6,22.9,85,153,2.44,17.47,74.44,100.86,1.51,4.61,25,32,944286.7223,18,811,3,117,959,6,164
9.96521,76.29201,07-02-2018,2,5.1,4.5,85,153,2.44,17.47,74.44,100.86,1.51,4.61,25,32,944286.7223,18,811,3,117,959,6,164
9.96521,76.29201,07-02-2018,3,2,4.5,29,68,2.44,17.47,74.44,100.86,1.51,4.61,25,32,944286.7223,18,811,3,117,959,6,164
9.96521,76.29201,07-02-2018,4,2,4.5,29,68,2.44,17.47,74.44,100.86,1.51,4.61,25,32,944286.7223,18,811,3,117,959,6,164
9.96521,76.29201,07-02-2018,5,2,4.5,106,192,2.44,17.47,74.44,100.86,1.51,4.61,25,32,944286.7223,18,811,3,117,959,6,164
9.96521,76.29201,07-02-2018,6,2,40.7,106,192,2.44,17.47,74.44,100.86,1.51,4.61,25,32,944286.7223,18,811,3,117,959,6,164
9.96521,76.29201,14-02-2018,1,2,10.3,82,119,0.01,14.04,59.25,101.03,0.3,4.14,25,32,944485.0404,18,811,3,117,959,6,164
9.96521,76.29201,14-02-2018,2,2,4.5,82,119,0.01,14.04,59.25,101.03,0.3,4.14,25,32,944485.0404,18,811,3,117,959,6,164
9.96521,76.29201,14-02-2018,3,2,4.5,109,220,0.01,14.04,59.25,101.03,0.3,4.14,25,32,944485.0404,18,811,3,117,959,6,164
9.96521,76.29201,14-02-2018,4,2,45.9,109,220,0.01,14.04,59.25,101.03,0.3,4.14,25,32,944485.0404,18,811,3,117,959,6,164
9.96521,76.29201,14-02-2018,5,2,4.5,115,138,0.01,14.04,59.25,101.03,0.3,4.14,25,32,944485.0404,18,811,3,117,959,6,164
9.96521,76.29201,14-02-2018,6,2,41.8,115,138,0.01,14.04,59.25,101.03,0.3,4.14,25,32,944485.0404,18,811,3,117,959,6,164
9.96521,76.29201,16-02-2018,1,2,29.8,109,188,0,13.49,53.92,100.97,0.28,3.92,25,33,944541.7103,18,811,3,117,959,6,164
9.96521,76.29201,16-02-2018,2,2,4.5,109,188,0,13.49,53.92,100.97,0.28,3.92,25,33,944541.7103,18,811,3,117,959,6,164
9.96521,76.29201,16-02-2018,3,5.6,4.5,83,220,0,13.49,53.92,100.97,0.28,3.92,25,33,944541.7103,18,811,3,117,959,6,164
9.96521,76.29201,16-02-2018,4,4.5,48.7,83,220,0,13.49,53.92,100.97,0.28,3.92,25,33,944541.7103,18,811,3,117,959,6,164
9.96521,76.29201,16-02-2018,5,5.1,4.5,103,119,0,13.49,53.92,100.97,0.28,3.92,25,33,944541.7103,18,811,3,117,959,6,164
9.96521,76.29201,16-02-2018,6,2,24.6,103,119,0,13.49,53.92,100.97,0.28,3.92,25,33,944541.7103,18,811,3,117,959,6,164
9.96521,76.29201,19-02-2018,1,5.1,29.2,58,112,0,15.98,63.28,100.66,0.33,4.65,25,33,944626.7217,18,811,3,117,959,6,164
9.96521,76.29201,19-02-2018,2,2,4.5,58,112,0,15.98,63.28,100.66,0.33,4.65,25,33,944626.7217,18,811,3,117,959,6,164
9.96521,76.29201,19-02-2018,3,5.6,14.6,110,240,0,15.98,63.28,100.66,0.33,4.65,25,33,944626.7217,18,811,3,117,959,6,164
9.96521,76.29201,19-02-2018,4,11.3,16.3,110,240,0,15.98,63.28,100.66,0.33,4.65,25,33,944626.7217,18,811,3,117,959,6,164
9.96521,76.29201,19-02-2018,5,5.1,20.3,94,130,0,15.98,63.28,100.66,0.33,4.65,25,33,944626.7217,18,811,3,117,959,6,164
9.96521,76.29201,19-02-2018,6,2,14,94,130,0,15.98,63.28,100.66,0.33,4.65,25,33,944626.7217,18,811,3,117,959,6,164
9.96521,76.29201,21-02-2018,1,2,22.6,131,289,0,14.63,56.71,100.56,0.87,5.67,24,32,944683.4001,18,811,3,117,959,6,164
9.96521,76.29201,21-02-2018,2,2,4.5,131,289,0,14.63,56.71,100.56,0.87,5.67,24,32,944683.4001,18,811,3,117,959,6,164
9.96521,76.29201,21-02-2018,3,5.1,10,83,218,0,14.63,56.71,100.56,0.87,5.67,24,32,944683.4001,18,811,3,117,959,6,164
9.96521,76.29201,21-02-2018,4,2,4.5,83,218,0,14.63,56.71,100.56,0.87,5.67,24,32,944683.4001,18,811,3,117,959,6,164
9.96521,76.29201,21-02-2018,5,5.6,19.8,85,159,0,14.63,56.71,100.56,0.87,5.67,24,32,944683.4001,18,811,3,117,959,6,164
9.96521,76.29201,21-02-2018,6,5.1,10.3,85,159,0,14.63,56.71,100.56,0.87,5.67,24,32,944683.4001,18,811,3,117,959,6,164
9.96521,76.29201,23-02-2018,1,4.5,4.5,77,174,0,14.04,54.06,100.56,0.49,4.7,25,32,944740.082,18,811,3,117,959,6,164
9.96521,76.29201,23-02-2018,2,2,18.1,77,174,0,14.04,54.06,100.56,0.49,4.7,25,32,944740.082,18,811,3,117,959,6,164
9.96521,76.29201,23-02-2018,3,2,19.8,89,197,0,14.04,54.06,100.56,0.49,4.7,25,32,944740.082,18,811,3,117,959,6,164
9.96521,76.29201,23-02-2018,4,2,22.9,89,197,0,14.04,54.06,100.56,0.49,4.7,25,32,944740.082,18,811,3,117,959,6,164
9.96521,76.29201,23-02-2018,5,2,13.2,79,110,0,14.04,54.06,100.56,0.49,4.7,25,32,944740.082,18,811,3,117,959,6,164
9.96521,76.29201,23-02-2018,6,2,14.3,79,110,0,14.04,54.06,100.56,0.49,4.7,25,32,944740.082,18,811,3,117,959,6,164
9.96521,76.29201,26-02-2018,1,2,36.7,87,192,0.03,15.11,56.39,100.66,0.23,5.19,25,33,944825.1111,18,811,3,117,959,6,164
9.96521,76.29201,26-02-2018,2,5.6,4.5,87,192,0.03,15.11,56.39,100.66,0.23,5.19,25,33,944825.1111,18,811,3,117,959,6,164
9.96521,76.29201,26-02-2018,3,2,4.5,65,100,0.03,15.11,56.39,100.66,0.23,5.19,25,33,944825.1111,18,811,3,117,959,6,164
9.96521,76.29201,26-02-2018,4,6.8,45,65,100,0.03,15.11,56.39,100.66,0.23,5.19,25,33,944825.1111,18,811,3,117,959,6,164
9.96521,76.29201,26-02-2018,5,2,4.5,121,165,0.03,15.11,56.39,100.66,0.23,5.19,25,33,944825.1111,18,811,3,117,959,6,164
9.96521,76.29201,26-02-2018,6,11.3,4.5,121,165,0.03,15.11,56.39,100.66,0.23,5.19,25,33,944825.1111,18,811,3,117,959,6,164
9.96521,76.29201,05-03-2018,1,2,18.9,95,197,0,16.77,62.97,100.58,0.6,5.61,25,33,945080.2445,18,811,3,117,959,6,164
9.96521,76.29201,05-03-2018,2,2,10.9,95,197,0,16.77,62.97,100.58,0.6,5.61,25,33,945080.2445,18,811,3,117,959,6,164
9.96521,76.29201,05-03-2018,3,2,14.3,37,59,0,16.77,62.97,100.58,0.6,5.61,25,33,945080.2445,18,811,3,117,959,6,164
9.96521,76.29201,05-03-2018,4,2,15.2,37,59,0,16.77,62.97,100.58,0.6,5.61,25,33,945080.2445,18,811,3,117,959,6,164
9.96521,76.29201,05-03-2018,5,2,15.8,72,94,0,16.77,62.97,100.58,0.6,5.61,25,33,945080.2445,18,811,3,117,959,6,164
9.96521,76.29201,05-03-2018,6,2,11.8,72,94,0,16.77,62.97,100.58,0.6,5.61,25,33,945080.2445,18,811,3,117,959,6,164
9.96521,76.29201,08-03-2018,1,16.9,17.8,132,292,0,16.57,61.71,100.63,0.12,6.22,22,34,945165.3043,18,811,3,117,959,6,164
9.96521,76.29201,08-03-2018,2,4.5,34.4,132,292,0,16.57,61.71,100.63,0.12,6.22,22,34,945165.3043,18,811,3,117,959,6,164
9.96521,76.29201,08-03-2018,3,2,20.6,78,172,0,16.57,61.71,100.63,0.12,6.22,22,34,945165.3043,18,811,3,117,959,6,164
9.96521,76.29201,08-03-2018,4,2,32.4,78,172,0,16.57,61.71,100.63,0.12,6.22,22,34,945165.3043,18,811,3,117,959,6,164
9.96521,76.29201,08-03-2018,5,2,10.3,54,67,0,16.57,61.71,100.63,0.12,6.22,22,34,945165.3043,18,811,3,117,959,6,164
9.96521,76.29201,08-03-2018,6,2,11.2,54,67,0,16.57,61.71,100.63,0.12,6.22,22,34,945165.3043,18,811,3,117,959,6,164
9.96521,76.29201,12-03-2018,1,4.5,20.3,128,155,0.21,15.08,52.81,100.6,0.97,3.61,25,34,945278.7292,18,811,3,117,959,6,164
9.96521,76.29201,12-03-2018,2,2,24.9,128,155,0.21,15.08,52.81,100.6,0.97,3.61,25,34,945278.7292,18,811,3,117,959,6,164
9.96521,76.29201,12-03-2018,3,2,18.3,57,115,0.21,15.08,52.81,100.6,0.97,3.61,25,34,945278.7292,18,811,3,117,959,6,164
9.96521,76.29201,12-03-2018,4,2,18.3,57,115,0.21,15.08,52.81,100.6,0.97,3.61,25,34,945278.7292,18,811,3,117,959,6,164
9.96521,76.29201,12-03-2018,5,5.6,13.5,45,64,0.21,15.08,52.81,100.6,0.97,3.61,25,34,945278.7292,18,811,3,117,959,6,164
9.96521,76.29201,12-03-2018,6,2,20.3,45,64,0.21,15.08,52.81,100.6,0.97,3.61,25,34,945278.7292,18,811,3,117,959,6,164
9.96521,76.29201,16-03-2018,1,2,18.6,58,130,1.18,18.29,73.32,100.56,2.44,5.12,25,32,945392.1678,18,811,3,117,959,6,164
9.96521,76.29201,16-03-2018,2,2,22.1,58,130,1.18,18.29,73.32,100.56,2.44,5.12,25,32,945392.1678,18,811,3,117,959,6,164
9.96521,76.29201,16-03-2018,3,2,12.3,30,82,1.18,18.29,73.32,100.56,2.44,5.12,25,32,945392.1678,18,811,3,117,959,6,164
9.96521,76.29201,16-03-2018,4,4.5,12.6,30,82,1.18,18.29,73.32,100.56,2.44,5.12,25,32,945392.1678,18,811,3,117,959,6,164
9.96521,76.29201,16-03-2018,5,6.2,4.5,21,27,1.18,18.29,73.32,100.56,2.44,5.12,25,32,945392.1678,18,811,3,117,959,6,164
9.96521,76.29201,16-03-2018,6,6.8,12,21,27,1.18,18.29,73.32,100.56,2.44,5.12,25,32,945392.1678,18,811,3,117,959,6,164
9.96521,76.29201,19-03-2018,1,5.1,32.4,73,121,5.12,19,75.85,100.75,0.25,5.36,24,32,945477.2556,18,811,3,117,959,6,164
9.96521,76.29201,19-03-2018,2,2,34.1,73,121,5.12,19,75.85,100.75,0.25,5.36,24,32,945477.2556,18,811,3,117,959,6,164
9.96521,76.29201,19-03-2018,3,7.3,18.1,34,65,5.12,19,75.85,100.75,0.25,5.36,24,32,945477.2556,18,811,3,117,959,6,164
9.96521,76.29201,19-03-2018,4,2,11.8,34,65,5.12,19,75.85,100.75,0.25,5.36,24,32,945477.2556,18,811,3,117,959,6,164
9.96521,76.29201,19-03-2018,5,2,15.2,15,22,5.12,19,75.85,100.75,0.25,5.36,24,32,945477.2556,18,811,3,117,959,6,164
9.96521,76.29201,19-03-2018,6,7.3,4.5,15,22,5.12,19,75.85,100.75,0.25,5.36,24,32,945477.2556,18,811,3,117,959,6,164
9.96521,76.29201,23-03-2018,1,2,4.5,72,96,1.65,18.12,71.22,100.5,3.87,6.34,26,33,945590.718,18,811,3,117,959,6,164
9.96521,76.29201,23-03-2018,2,2,4.5,72,96,1.65,18.12,71.22,100.5,3.87,6.34,26,33,945590.718,18,811,3,117,959,6,164
9.96521,76.29201,23-03-2018,3,2,4.5,26,40,1.65,18.12,71.22,100.5,3.87,6.34,26,33,945590.718,18,811,3,117,959,6,164
9.96521,76.29201,23-03-2018,4,4.5,4.5,26,40,1.65,18.12,71.22,100.5,3.87,6.34,26,33,945590.718,18,811,3,117,959,6,164
9.96521,76.29201,23-03-2018,5,4.5,4.5,38,46,1.65,18.12,71.22,100.5,3.87,6.34,26,33,945590.718,18,811,3,117,959,6,164
9.96521,76.29201,23-03-2018,6,2,4.5,38,46,1.65,18.12,71.22,100.5,3.87,6.34,26,33,945590.718,18,811,3,117,959,6,164
9.96521,76.29201,26-03-2018,1,2,16.3,78,99,0.42,18.25,69.09,100.77,0.86,5.63,26,33,945675.8237,18,811,3,117,959,6,164
9.96521,76.29201,26-03-2018,2,2,19.2,78,99,0.42,18.25,69.09,100.77,0.86,5.63,26,33,945675.8237,18,811,3,117,959,6,164
9.96521,76.29201,26-03-2018,3,2,16.3,38,64,0.42,18.25,69.09,100.77,0.86,5.63,26,33,945675.8237,18,811,3,117,959,6,164
9.96521,76.29201,26-03-2018,4,5.6,9.7,38,64,0.42,18.25,69.09,100.77,0.86,5.63,26,33,945675.8237,18,811,3,117,959,6,164
9.96521,76.29201,26-03-2018,5,2,4.5,23,31,0.42,18.25,69.09,100.77,0.86,5.63,26,33,945675.8237,18,811,3,117,959,6,164
9.96521,76.29201,26-03-2018,6,2,16,23,31,0.42,18.25,69.09,100.77,0.86,5.63,26,33,945675.8237,18,811,3,117,959,6,164
9.96521,76.29201,28-03-2018,1,2,33.2,48,76,2.79,19.39,78.06,100.72,1.86,4.44,26,32,945732.5651,18,811,3,117,959,6,164
9.96521,76.29201,28-03-2018,2,5.6,14,48,76,2.79,19.39,78.06,100.72,1.86,4.44,26,32,945732.5651,18,811,3,117,959,6,164
9.96521,76.29201,28-03-2018,3,9.6,4.5,12,22,2.79,19.39,78.06,100.72,1.86,4.44,26,32,945732.5651,18,811,3,117,959,6,164
9.96521,76.29201,28-03-2018,4,5.1,11.2,12,22,2.79,19.39,78.06,100.72,1.86,4.44,26,32,945732.5651,18,811,3,117,959,6,164
9.96521,76.29201,28-03-2018,5,4.5,10,31,39,2.79,19.39,78.06,100.72,1.86,4.44,26,32,945732.5651,18,811,3,117,959,6,164
9.96521,76.29201,28-03-2018,6,6.2,14,31,39,2.79,19.39,78.06,100.72,1.86,4.44,26,32,945732.5651,18,811,3,117,959,6,164
9.96521,76.29201,03-04-2018,1,2,15.5,82,113,0.26,17.92,68.81,100.54,1.63,4.8,26,33,945874.4335,18,811,3,117,959,6,164
9.96521,76.29201,03-04-2018,2,2,18.6,82,113,0.26,17.92,68.81,100.54,1.63,4.8,26,33,945874.4335,18,811,3,117,959,6,164
9.96521,76.29201,03-04-2018,3,2,11.8,37,65,0.26,17.92,68.81,100.54,1.63,4.8,26,33,945874.4335,18,811,3,117,959,6,164
9.96521,76.29201,03-04-2018,4,2,12.9,37,65,0.26,17.92,68.81,100.54,1.63,4.8,26,33,945874.4335,18,811,3,117,959,6,164
9.96521,76.29201,03-04-2018,5,2,4.5,25,33,0.26,17.92,68.81,100.54,1.63,4.8,26,33,945874.4335,18,811,3,117,959,6,164
9.96521,76.29201,03-04-2018,6,2,12.6,25,33,0.26,17.92,68.81,100.54,1.63,4.8,26,33,945874.4335,18,811,3,117,959,6,164
9.96521,76.29201,05-04-2018,1,2,19.8,67,109,0.21,18.73,72.23,100.35,0.09,5.11,27,34,945931.1868,18,811,3,117,959,6,164
9.96521,76.29201,05-04-2018,2,2,12.3,67,109,0.21,18.73,72.23,100.35,0.09,5.11,27,34,945931.1868,18,811,3,117,959,6,164
9.96521,76.29201,05-04-2018,3,2,4.5,30,48,0.21,18.73,72.23,100.35,0.09,5.11,27,34,945931.1868,18,811,3,117,959,6,164
9.96521,76.29201,05-04-2018,4,2,11.8,30,48,0.21,18.73,72.23,100.35,0.09,5.11,27,34,945931.1868,18,811,3,117,959,6,164
9.96521,76.29201,05-04-2018,5,2,4.5,20,35,0.21,18.73,72.23,100.35,0.09,5.11,27,34,945931.1868,18,811,3,117,959,6,164
9.96521,76.29201,05-04-2018,6,2,18.6,20,35,0.21,18.73,72.23,100.35,0.09,5.11,27,34,945931.1868,18,811,3,117,959,6,164
9.96521,76.29201,10-04-2018,1,2,4.5,56,63,6.32,18.75,70.59,100.47,0.34,5.09,26,34,946073.085,18,811,3,117,959,6,164
9.96521,76.29201,10-04-2018,2,2,18.1,56,63,6.32,18.75,70.59,100.47,0.34,5.09,26,34,946073.085,18,811,3,117,959,6,164
